at_users,id,pictures,note_id,like_count,create_time,show_tags,content,user_info,ip_location,sub_comments,liked,sub_comment_cursor,sub_comment_has_more,sub_comment_count,status
[],66dc37980000000002006576,,66cbd1f7000000001f01802d,0,1725708184000,[],停不下来怎么办[哭惹R]无意识的就开始了，告诉自己停下来也只管一段时间。持续了好几天，哭到没感觉了就睡，只能睡着一会，醒了又开始回忆，接着哭,-游星子-,,[],False,,False,0,0
[],66dc34d7000000001203f036,,66cbd1f7000000001f01802d,0,1725707480000,[],14年前家里破产了2套价值3000万的房子 14年都想不开 房子没了,落基山🐻,,[],False,,False,0,0
[],66dbf2660000000020025f4c,,66cbd1f7000000001f01802d,0,1725690471000,[],我的妈妈昏迷二十天了一直没有苏醒，我每天难受得喘不上来气，不知道该怎么办。,我没变只是你厌倦了,,[],False,,False,0,0
[],66dbdd3d0000000004033120,,66cbd1f7000000001f01802d,0,1725685053000,[],我取保候审 谁有我惨,用户已注销,,[],False,,False,0,0
[],66db7a8f000000000d00ede7,,66cbd1f7000000001f01802d,1,1725659792000,[],我觉得在创伤的时候把创伤情绪释放出来才是好的，压抑自己并不好。,momo🐱,,[],False,,False,0,0
[],66db5657000000000b022d6e,,66cbd1f7000000001f01802d,2,1725650519000,[],从来没被爱过的人突然被爱意包裹，我不知所措，情绪是突然来的，持续的，没法形容这种情绪，像是失落遗憾心痛绝望的结合，但现实没有过分的争吵没有不堪的生活，我没法控制。内心崩溃了无数次，我不想爱任何人，我只想紧紧蜷缩存在感降到最低,momo,,"[{'user_info': {'user_id': '61ab438c0000000010009888', 'nickname': 'momo', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo313g72r7r04605odb8e641648d5gm4mg?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABK4DlGXRbetXxlUsWES1YYfTUyHp3A4vuyuT76hSqYsM='}, 'show_tags': [], 'create_time': 1725650844000, 'target_comment': {'id': '66db5657000000000b022d6e', 'user_info': {'user_id': '61ab438c0000000010009888', 'nickname': 'momo', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo313g72r7r04605odb8e641648d5gm4mg?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABK4DlGXRbetXxlUsWES1YYfTUyHp3A4vuyuT76hSqYsM='}}, 'status': 0, 'at_users': [], 'liked': False, 'like_count': '2', 'id': '66db579b0000000002004258', 'note_id': '66cbd1f7000000001f01802d', 'content': '工作很轻松没什么压力，但是拿着手机不知道该干什么，莫名其妙的发呆，情绪到了最高点也流不出什么泪，我很想大哭痛哭一场，寻找发泄的办法，我是生病了'}]",False,66db579b0000000002004258,True,2,0
[],66db3b770000000016010758,,66cbd1f7000000001f01802d,0,1725643640000,[],为什么会记错截止时间。。完全愚蠢的行为 真的没办法接受 拜托给我一次机会。。,pikkk2cu,,[],False,,False,0,0
[],66db34e00000000016011444,,66cbd1f7000000001f01802d,0,1725641953000,[],因为秋招找工作好焦虑，每一天都好焦虑好痛苦，我也想活得轻松一点，不在乎太多事情就好了，可是我想要的太多了，活得好痛苦，真的好累。。。,月眠,,[],False,,False,0,0
[],66db2ce9000000001503bbc4,,66cbd1f7000000001f01802d,0,1725639914000,[],好对不起我的小猫[哭惹R]好想好想她[哭惹R][哭惹R][哭惹R]好难受好难受[哭惹R],山泉,,[],False,,False,0,0
[],66db2bd10000000004033bd5,,66cbd1f7000000001f01802d,17,1725639634000,[],是不是只有中国人民这么不幸福[哭惹R],sia,,"[{'create_time': 1725639643000, 'id': '66db2bdb0000000004033e56', 'note_id': '66cbd1f7000000001f01802d', 'status': 0, 'content': '为什么这么卷', 'at_users': [], 'user_info': {'user_id': '5b7c0e4ae3338c000138f4af', 'nickname': 'sia', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ahg71k57a004ahpir74lt5f8lsjvq0?imageView2/2/w/120/format/jpg', 'xsec_token': 'AB-X4K_p0LCQ3RX-mZTosHP-Ugjf4qcnSjqVXaFQM8pXo='}, 'liked': False, 'like_count': '9', 'show_tags': [], 'target_comment': {'id': '66db2bd10000000004033bd5', 'user_info': {'nickname': 'sia', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ahg71k57a004ahpir74lt5f8lsjvq0?imageView2/2/w/120/format/jpg', 'xsec_token': 'AB-X4K_p0LCQ3RX-mZTosHP-Ugjf4qcnSjqVXaFQM8pXo=', 'user_id': '5b7c0e4ae3338c000138f4af'}}}]",False,66db2bdb0000000004033e56,True,6,3
"[{'user_id': '6644b02500000000070058e5', 'nickname': '讨厌中介', 'xsec_token': 'ABqEFNj6tWR5d4b-XdGysKtQCEmzzNL8OOc7GUNFpz2nw='}]",66db2b750000000017019429,,66cbd1f7000000001f01802d,0,1725639541000,[],@讨厌中介  让我们一起渡过这个令人难过的秋天吧[拥抱R][拥抱R],糖果罐,,[],False,,False,0,0
[],66db0624000000000f0043e5,,66cbd1f7000000001f01802d,2,1725629988000,[],希望所有人都好起来,万吨匿名信,,"[{'id': '66db110c000000001503a0c3', 'at_users': [], 'like_count': '0', 'show_tags': [], 'user_info': {'user_id': '5e293d16000000000100963a', 'nickname': '奔跑的小熊饼干', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31eesi05ngm6g5nh97kb095hqqm14gc0?imageView2/2/w/120/format/jpg', 'xsec_token': 'AB1uLlhwSe5Qqg3wk-NDyPeT6jQnnTk-WW8LOrRKuYQ_Y='}, 'create_time': 1725632781000, 'target_comment': {'id': '66db0624000000000f0043e5', 'user_info': {'user_id': '5f0d6dce00000000010055ea', 'nickname': '万吨匿名信', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo316qdav8r3k6g5noddn708lfavk54v6o?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABo_ZAsahHLp8yjhX3r3kcBKAMPMm4oZGE4L-N67ktghM='}}, 'note_id': '66cbd1f7000000001f01802d', 'status': 0, 'content': '明明我已经很努力了，可是也没有好起来啊，而且我好累，我太累了，我感觉不会好起来了', 'liked': False}]",False,66db110c000000001503a0c3,False,1,0
[],66dafd490000000017019389,,66cbd1f7000000001f01802d,0,1725627722000,[],没想到好复盘的 只是对我来说唯一的改变就是我想不到任何办法去改变 轻而易举冒出来的想法就是去死（当然我不会真的去死也不敢真的去死）只是 死亡变成了事情解决的最简单的方式,Ready，Fred？,,[],False,,False,0,0
[],66daf7ff000000000b022501,,66cbd1f7000000001f01802d,0,1725626367000,[],我的后背快疼死了[哭惹R],我爱睡觉,,[],False,,False,0,0
[],66dad56a000000000d00de61,,66cbd1f7000000001f01802d,1,1725617515000,[],活着好痛苦，我要碎了，为什么把我生在这个世界，渡劫吗？我快坚持不住了,莱茵河畔,,[],False,,False,0,0
[],66dacd88000000001203d633,,66cbd1f7000000001f01802d,2,1725615496000,[],好难好难，生活好难，学习好难，没钱好难😢,初雪降临的冬夜,,[],False,,False,0,0
[],66dabde90000000002006ccd,,66cbd1f7000000001f01802d,0,1725611498000,[],老公失业，大家都很焦虑，希望能早日度过难关[玫瑰R],南征北战戴大侠,,[],False,,False,0,0
[],66da6140000000001203ccbe,,66cbd1f7000000001f01802d,0,1725587777000,[],我从三年疫情过来后有个新感悟，就是当我真的到了30我才明白，人生还长，20岁的时候总觉得没有明天很正常，但实际上活到27岁是一件特别容易的事，不要总活得像没有明天一样，真不至于，当你熬过去了发现也就那么平淡的过去了…如果有什么疑问或者疑虑可以跟我交流,回锅肉盖饭,,[],False,,False,0,0
[],66da5e720000000002006777,,66cbd1f7000000001f01802d,1,1725587059000,[],无法停止回想和姐姐相伴的最后一夜，深夜奔跑在大街上被全世界拒绝卖一件干净体面的睡衣，签病危的时候，给她穿寿衣的时候，给她化入殓妆的时候。好痛苦，我只要一想起这些，痛苦就会攥紧我的心脏,三崛,,"[{'content': '[拥抱R][拥抱R][拥抱R]', 'at_users': [], 'liked': False, 'like_count': '0', 'user_info': {'user_id': '5f3d39a40000000001003b04', 'nickname': 'momo', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo319bb9l93me005npt76i08eo4is5rf4g?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABc3yOT-JTles3WyVKw0U23YOX4d1XsUUr9FUIv8s5FsQ='}, 'target_comment': {'id': '66da5e720000000002006777', 'user_info': {'user_id': '5a1cedbd4eacab7036ab51c5', 'nickname': '三崛', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo319rokvnfna0049vuuhmrqke5o2nvhjg?imageView2/2/w/120/format/jpg', 'xsec_token': 'AB0py7tTlZtdTtLG8TDOeJiX7loLoBFawCLh1RGJcoPvA='}}, 'id': '66db0b7300000000020077e8', 'note_id': '66cbd1f7000000001f01802d', 'status': 0, 'show_tags': [], 'create_time': 1725631348000}]",False,66db0b7300000000020077e8,False,1,0
[],66da3a960000000002004c58,,66cbd1f7000000001f01802d,0,1725577878000,[],高三腰突躺了一个多月没好，在家焦虑得天天哭，我之前因为被霸凌休过一年，已经比同龄人晚一年高考了，结果我这几年各种倒霉（短短两年经历了校园霸凌 家暴五次报警 打工被欺负[捂脸R]），不管是在学校还是在家里身心健康都很差各种生病，复学失败就算了，在家好不容易开始进入学习状态了马上就会被各种病打破[哭惹R]好害怕像这样的时刻会周而复始，想不通我为什么总比身边的人要更痛苦[哭惹R]学校的同学虽然很糟糕但是老师都对我很好，很怕自己拉低学校的重本率对不起老师们[哭惹R],ᅠᅠᅠ重开之我是李湘二胎,,[],False,,False,0,0
[],66d9fc2b000000000f00fedd,,66cbd1f7000000001f01802d,1,1725561900000,[],真的很痛苦，读研真的很痛苦，前两天刚做出来实验，转头要给我换导师。关键是发现自己有点事情和困难想不开就会睡不着内耗[哭惹R][哭惹R],祁煜骑鱼吃小鱼,,[],False,,False,0,0
[],66d9f65d000000000b023911,,66cbd1f7000000001f01802d,0,1725560413000,[],我想辞职，一天在这里老犯错。焦虑到凌晨2点都睡不着。我好想辞职啊，不想考公，不想考教资，我就是个fw，学习的边角料。好痛苦啊在这里工作，工作内容又有，又有其他人干的比我好。,kklk,,[],False,,False,0,0
[],66d9e787000000000d01d4d1,,66cbd1f7000000001f01802d,4,1725556616000,[],我快要坚持不下去了，我已经拼命地好好活着了,momo,,[],False,,False,0,0
[],66d9df9f000000001503a745,,66cbd1f7000000001f01802d,0,1725554592000,[],太有用了 正在这个时刻 感谢你,你没事吧,,[],False,,False,0,0
[],66d9d6ec00000000200271a9,,66cbd1f7000000001f01802d,0,1725552364000,[],[加油R][加油R][加油R][点赞R][点赞R][点赞R],莲姐热爱生活,,[],False,,False,0,0
[],66d9be1e000000000c015f1f,,66cbd1f7000000001f01802d,0,1725546015000,[],说出来就好了  度过这一段艰难时间 会迎来春暖花开的时候  愿意倾听,途安,,[],False,,False,0,0
[],66d9bac20000000016011ced,,66cbd1f7000000001f01802d,0,1725545155000,[],如何才能活的轻松呢 我什么都不喜欢什么都不要会好过些吗,dragon,,[],False,,False,0,0
[],66d9b48d000000002002125b,,66cbd1f7000000001f01802d,0,1725543565000,[],我常常想到，现在的自己看待以前觉得“死定了”的事，都是过眼云烟。就拿一些自己将来的长者心态勉励自己。,T49A2,,[],False,,False,0,0
[],66d9b1470000000004030b8c,,66cbd1f7000000001f01802d,1,1725542727000,[],想死,沈,,[],False,,False,0,0
[],66d9af53000000000403319b,,66cbd1f7000000001f01802d,1,1725542227000,[],今天才知道工作黄了。等了好几个月事情黄掉了。没有崩溃，因为人已经麻掉了，反正想着ok还没死掉,momo,,"[{'id': '66d9e2cf000000000b020dc1', 'note_id': '66cbd1f7000000001f01802d', 'content': '没死就行，死了也行，现在每天这样安慰自己', 'at_users': [], 'liked': False, 'show_tags': [], 'status': 0, 'like_count': '0', 'user_info': {'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo317orne8746005ntugkbgbi21vqf7mq8?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABeZvm1IiaCEbHtLMgsuzE72QwFxLwpE2OhUS1h4geR_E=', 'user_id': '5fbe8517000000000101c841', 'nickname': 'Nap'}, 'create_time': 1725555407000, 'target_comment': {'id': '66d9af53000000000403319b', 'user_info': {'user_id': '5d2ef0dd0000000016022c85', 'nickname': 'momo', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo317brse1fju005n9eu3elkb45s0o6fig?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABDqhKmm_dwWlBIMz5EQw2s_DZbeQFCGdN5OPEc1eKYIk='}}}]",False,66d9e2cf000000000b020dc1,False,1,0
[],66d9957c000000000d01def9,,66cbd1f7000000001f01802d,0,1725535613000,[],有具体的事痛苦的事过了就过了，焦虑症才是没完没了,小红薯6742E5F8,,[],False,,False,0,0
[],66d98c83000000000c017a9f,,66cbd1f7000000001f01802d,1,1725533316000,[],好想死。真的好想,我不爱吃薯条,,"[{'user_info': {'nickname': 'momo', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo317brse1fju005n9eu3elkb45s0o6fig?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABDqhKmm_dwWlBIMz5EQw2s_DZbeQFCGdN5OPEc1eKYIk=', 'user_id': '5d2ef0dd0000000016022c85'}, 'id': '66d9afd00000000004032c58', 'status': 0, 'content': '抱抱momo。一起心碎', 'at_users': [], 'liked': False, 'like_count': '0', 'show_tags': [], 'create_time': 1725542353000, 'note_id': '66cbd1f7000000001f01802d', 'target_comment': {'id': '66d98c83000000000c017a9f', 'user_info': {'xsec_token': 'ABlq4kJ10DI2JdtPT7xN0a0YkmLf47w4z3d-Jyloxbu_I=', 'user_id': '65aa552a000000000e0277fb', 'nickname': '我不爱吃薯条', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31b5020897e005pdaakl3ktvrdc23ueg?imageView2/2/w/120/format/jpg'}}}]",False,66d9afd00000000004032c58,False,1,0
[],66d97539000000002002502c,,66cbd1f7000000001f01802d,0,1725527354000,[],好痛苦，为什么,小红薯62E91ADF,,[],False,,False,0,0
[],66d96c51000000001503b986,,66cbd1f7000000001f01802d,0,1725525074000,[],好及时 谢谢,momo,,[],False,,False,0,0
"[{'user_id': '6402b75a00000000100273e1', 'nickname': '葡萄耶耶果冻', 'xsec_token': 'AB6Ftdd5HoPdFWfNb3xvzMUsjMlEr8FRQHr0tqi2LzQJY='}]",66d95e63000000000f004fab,,66cbd1f7000000001f01802d,1,1725521507000,[],@葡萄耶耶果冻 看到这个泪目了[哭惹R][哭惹R],被窝哲学家,,[],False,,False,0,0
[],66d94e6600000000150393d6,,66cbd1f7000000001f01802d,0,1725517414000,[],今年一直很不顺，工作不顺，奶奶意外去世，我接受不了…我不知道怎么办…,阿潘的日记,,[],False,,False,0,0
[],66d94a33000000001203f730,,66cbd1f7000000001f01802d,8,1725516340000,[],抱抱所有在受苦难的人,momo,,"[{'note_id': '66cbd1f7000000001f01802d', 'content': '抱抱momo[哭惹R]', 'at_users': [], 'liked': False, 'show_tags': [], 'target_comment': {'id': '66d94a33000000001203f730', 'user_info': {'user_id': '64393f29000000000d018155', 'nickname': 'momo', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/666541c37885eb6c64092351.jpg?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABBB7Vim7f-nZAxLLan12HPDhmFq1s_-o6MMz8mCG1-ww='}}, 'id': '66d9b2df0000000002007e2f', 'status': 0, 'like_count': '1', 'user_info': {'user_id': '5d2ef0dd0000000016022c85', 'nickname': 'momo', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo317brse1fju005n9eu3elkb45s0o6fig?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABDqhKmm_dwWlBIMz5EQw2s_DZbeQFCGdN5OPEc1eKYIk='}, 'create_time': 1725543135000}]",False,66d9b2df0000000002007e2f,False,1,0
[],66d945db0000000016013caf,,66cbd1f7000000001f01802d,0,1725515227000,[],既然结局都是死亡，过程又那么痛苦，或早或晚有什么关系呢，,麦麦📷,,[],False,,False,0,0
[],66d93843000000000d01f023,,66cbd1f7000000001f01802d,0,1725511748000,[],退学复读了，压力挺大的[哭惹R],momo,,[],False,,False,0,0
[],66d934410000000004031ee6,,66cbd1f7000000001f01802d,0,1725510721000,[],我不知道时间什么时候会把我治好。我要每天来记录我的心情。以后看看自己这段艰难的岁月,千颂伊本伊,,[],False,,False,0,0
[],66d930430000000004031afa,,66cbd1f7000000001f01802d,0,1725509699000,[],[哭惹R],矢咲,,[],False,,False,0,0
[],66d90dc200000000040310bf,,66cbd1f7000000001f01802d,1,1725500866000,[],可以想5分钟，多了就不礼貌了,耶路撒冷的雪,,[],False,,False,0,0
[],66d8fc9700000000200258d1,,66cbd1f7000000001f01802d,0,1725496472000,[],结婚才六年感觉像过了一个世纪，似乎结婚前是上辈子的事情了，结婚后先是胎儿发育不好引产，接着是我做手术，生病，中间还一直伴随着和老公的吵架，吵的凶的时候他把家都拆了，后来被婆家知道我们经常吵架，婆家开始掺和进来，却起反作用，越吵越凶，娘家哥嫂离婚，哥二婚了，爸妈要带前嫂子生的两个孩子，现嫂子不好相处，爸妈觉得我帮不上忙也开始把我当外人，现在婆家娘家都回不去了，我还在生病中，不知道这日子什么时候到头,momo,,"[{'show_tags': [], 'target_comment': {'id': '66d8fc9700000000200258d1', 'user_info': {'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ahc449omq6g5ott39ipt93jcpgtul8?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABv1bQBMjFkB8G-TCnOEc74N44z4HpPN--nzIaNcPsxqw=', 'user_id': '63bd1a65000000002702a473', 'nickname': 'momo'}}, 'status': 0, 'at_users': [], 'content': '加油', 'liked': False, 'like_count': '0', 'user_info': {'xsec_token': 'ABuh74WJ3o6o-M_HsbiIGNuC-R3LEnUqJM3RpcGDiR4Jo=', 'user_id': '6695173b0000000003031e86', 'nickname': 'momo', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo316d2gnvrhc6g5pkl2stgu7k6uoqjl98?imageView2/2/w/120/format/jpg'}, 'create_time': 1725510797000, 'id': '66d9348d000000001203dc02', 'note_id': '66cbd1f7000000001f01802d'}]",False,66d9348d000000001203dc02,False,1,0
[],66d8b548000000001203c139,,66cbd1f7000000001f01802d,38,1725478216000,[],我没动力 没兴趣 或者就很痛苦 睡不着 吃不好 我感觉活着就是折磨,别吃了,,"[{'like_count': '2', 'user_info': {'user_id': '5dce66040000000001002287', 'nickname': 'Eclipse', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/661893aafbb2b407c4d87576.jpg?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABduD5xnG825mm2pV96wfsiuSQlUeaQhK5FqH3ASf7Fig='}, 'show_tags': [], 'create_time': 1725483975000, 'id': '66d8cbc70000000002007329', 'note_id': '66cbd1f7000000001f01802d', 'at_users': [], 'liked': False, 'status': 0, 'content': '我懂这种感受[哭惹R] 祝我们都能早日走出阴霾', 'target_comment': {'id': '66d8b548000000001203c139', 'user_info': {'user_id': '605fa8ad0000000001007b7d', 'nickname': '别吃了', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/63d66ae96dfa3a795a8437de.jpg?imageView2/2/w/120/format/jpg', 'xsec_token': 'AB5vvgPGv4WbJ9CFsZbDkf-_mVBQnQwyBQpS1Csl_pZFg='}}}]",False,66d8cbc70000000002007329,True,14,0
[],66d896780000000016013dc5,,66cbd1f7000000001f01802d,1,1725470328000,[],好难过，不想上班,momo,,[],False,,False,0,0
[],66d87fa1000000000403181e,,66cbd1f7000000001f01802d,2,1725464481000,[],是不是抑郁过的人更容易应激,momo,,"[{'note_id': '66cbd1f7000000001f01802d', 'content': '不是', 'at_users': [], 'like_count': '0', 'user_info': {'nickname': '法外狂徒', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/67168625767c3edab19c4775.jpg?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABDYx5xf3OiDaeo0T-aqL6n5VtiOY6q5bA827C6cbp8ec=', 'user_id': '5b818e104dcc0600010576b8'}, 'id': '66da9ead000000000d00e9e8', 'liked': False, 'show_tags': [], 'create_time': 1725603501000, 'target_comment': {'id': '66d87fa1000000000403181e', 'user_info': {'user_id': '5daffdf80000000001005973', 'nickname': 'momo', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31dd1qrapgs005ndfvns08mbjtr7uk10?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABbjf-PnS1lB7YYO0giEogrozw0Ff_mIshlUzZUazl4Vo='}}, 'status': 0}]",False,66da9ead000000000d00e9e8,False,1,0
[],66d87c5a000000001503bf6d,,66cbd1f7000000001f01802d,0,1725463643000,[],有没有人能莫名其妙的安慰安慰我[哭惹R],周周不飞😬,,[],False,,False,0,0
[],66d87002000000001601307e,,66cbd1f7000000001f01802d,2,1725460483000,[],我是肺结核患者，刚上大一新生检查出来的，现在可能面临休学[哭惹R][哭惹R][哭惹R],乐悠游,,"[{'create_time': 1725462793000, 'note_id': '66cbd1f7000000001f01802d', 'status': 0, 'at_users': [], 'liked': False, 'show_tags': [], 'id': '66d87908000000001601131e', 'content': '宝宝还是身体重要，我也是身体不好现在大三准备休学一年修养', 'like_count': '0', 'user_info': {'user_id': '5f75e9940000000001003630', 'nickname': '110920', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo314ivvo2f6e6g5nrlt6a08dhgdkkocm8?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABRdIKJerCVLDbuB31lnwZp0LcYIh_PvfVXxegXPJex7k='}, 'target_comment': {'user_info': {'user_id': '66d8310d000000000b030b35', 'nickname': '乐悠游', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31av5lfmu7g605pmo646iu2plkf7648o?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABZ9je4MCQkWrFsLYu7gW4XGcuqlsi60cPPbauryVEMoE='}, 'id': '66d87002000000001601307e'}}]",False,66d87908000000001601131e,True,3,0
[],66d86f270000000016012d4f,,66cbd1f7000000001f01802d,0,1725460264000,[],抑郁症发作加失恋 好难受啊[哭惹R]没有阿普唑仑会活不下去,喝茶看书的闲人林女士,,[],False,,False,0,0
[],66d86f220000000016012bb9,,66cbd1f7000000001f01802d,0,1725460259000,[],可是我走路也走不了几步,waterloo_sunset,,[],False,,False,0,0
[],66d86ada000000000d01fc92,,66cbd1f7000000001f01802d,1,1725459162000,[],我想死 可是舍不得爸爸妈妈,年糕大帝,,"[{'target_comment': {'id': '66d86ada000000000d01fc92', 'user_info': {'user_id': '61dae3f40000000021024e11', 'nickname': '年糕大帝', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31e9bqgg3g86g5oeqsfq8cjghbbl6a5o?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABuwetLgfpJkK4rPhBie4l07iArlSsQZHs5u20GvbTl2E='}}, 'note_id': '66cbd1f7000000001f01802d', 'status': 0, 'content': '[哭惹R][哭惹R]好好活下去吧，你会找到新的意义[拥抱R]', 'liked': False, 'create_time': 1725475467000, 'id': '66d8aa8b000000000c0142b7', 'at_users': [], 'like_count': '2', 'user_info': {'user_id': '5f0c83d10000000001005164', 'nickname': '予欣.', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31a8kiidk7g6g5nocgf8g8kb4sovqhq8?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABrr4-rDypACziMADFfPM0ZNuyWXYRuWOeVpBjVPhnlyU='}, 'show_tags': []}]",False,66d8aa8b000000000c0142b7,False,1,0
[],66d85b97000000000c01526e,,66cbd1f7000000001f01802d,0,1725455256000,[],我的低谷期什么时候能够过去呢？[哭惹R][哭惹R],momo,,[],False,,False,0,0
[],66d85a27000000000c016fa0,,66cbd1f7000000001f01802d,0,1725454887000,[],前几年回来老家，前两年检出了桥本甲状腺炎，这病考公考编体检没法过（这玩意儿本来就影响情绪然后情绪不好还让它更差，恶性循环），不知道何去何从。情绪总是被人影响，这半年没遇到几个好的人，要做的计划因为情绪被打断。和家里人关系也不好，没有什么朋友，很多东西也没人能理解……感觉有点轻度抑郁了，让我想一下，还是想再把之前做的各种学习计划捡起来，不想这样子了，表达也不好。不知道怎么继续下去，好想有人可以抱抱我，好想有人给我抱抱啊。,小红薯67516C0C,,[],False,,False,0,0
[],66d83513000000001503b5c6,,66cbd1f7000000001f01802d,0,1725445396000,[],经历的失恋，痛苦不堪,yanice,,[],False,,False,0,0
[],66d82ab00000000020026ff6,,66cbd1f7000000001f01802d,0,1725442737000,[],都说人生除了生死都是小事，我现在就经历家人的生死大事，妈妈刚查出癌症，天塌了，放下痛苦说起来太容易,MOMO,,[],False,,False,0,0
[],66d820fd00000000020067b0,,66cbd1f7000000001f01802d,1,1725440254000,[],假如已经没钱吃饭了…[哭惹R][微笑R],O不O的真ODD,,[],False,,False,0,0
[],66d7fc790000000004033a7d,,66cbd1f7000000001f01802d,0,1725430906000,[],前男友劈腿我的同事，我们三个一个单位，然后我原谅他了，然后他断崖分手我，我们一直纠缠藕断丝连到现在，前几天在他家看到他给相亲对象买的东西，然后他让我在家等他，他去和相亲对象吃饭，他们已经聊两个月了，从没断联过，那个女生也送了他东西，我觉得我是一个窃取别人幸福的小偷，彻底把他删了，但是我现在很难受，我真的很需要开导姐妹们,通天大白菜,,"[{'content': '这还有开导的必要吗，碰到这种人打车跑啊[汗颜R][汗颜R][汗颜R]', 'user_info': {'xsec_token': 'ABDYx5xf3OiDaeo0T-aqL6n5VtiOY6q5bA827C6cbp8ec=', 'user_id': '5b818e104dcc0600010576b8', 'nickname': '法外狂徒', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/67168625767c3edab19c4775.jpg?imageView2/2/w/120/format/jpg'}, 'show_tags': [], 'target_comment': {'id': '66d7fc790000000004033a7d', 'user_info': {'user_id': '605c1ead000000000100a7f5', 'nickname': '通天大白菜', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31f74cnesma005o2s3qmg99vl74bm74g?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABFBVS0ZAclK5Oh2DGmV2RHS1PhtaUMy85zXqvRHmeCkE='}}, 'id': '66da9f31000000000d00c3d4', 'note_id': '66cbd1f7000000001f01802d', 'status': 0, 'at_users': [], 'liked': False, 'like_count': '2', 'create_time': 1725603633000}]",False,66da9f31000000000d00c3d4,True,2,0
[],66d7f490000000001203f84f,,66cbd1f7000000001f01802d,0,1725428881000,[],昨天发现男朋友精神出轨了，种种原因我选择原谅他，但是两天吃不下东西[哭惹R]我是一个多爱吃的女孩子啊，就算现在饿的胃痛也感受不到了，心真的好痛。,阿阿阿艽,,"[{'id': '66d7f6cf000000001701a17d', 'note_id': '66cbd1f7000000001f01802d', 'status': 0, 'at_users': [], 'user_info': {'image': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31euaht66mi6g5n7539a5n0four5jfc0?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABHrPsgxWEnYO7ySEPO-L4qeVA51j11JOZU6Nbm3Inlls=', 'user_id': '5ce51a5400000000160381f8', 'nickname': 'momo'}, 'content': '男人那么多，请出去多交男性朋友', 'liked': False, 'like_count': '1', 'show_tags': [], 'create_time': 1725429455000, 'target_comment': {'user_info': {'nickname': '阿阿阿艽', 'image': 'https://sns-avatar-qc.xhscdn.com/avatar/6396fd943d2efa947044a260.jpg?imageView2/2/w/120/format/jpg', 'xsec_token': 'ABsqKDADAxNaBfbgZW7O1mTG4eqDAELjDOaACTQNhaK_w=', 'user_id': '5b3107ee4eacab1f2c3ace51'}, 'id': '66d7f490000000001203f84f'}}]",False,66d7f6cf000000001701a17d,False,1,0
